name,,count
Brazil,166305,100038543
Brazil,23354,100038543
Brazil,13974.5,100038543
Brazil,19462.5,100038543
Brazil,17802,100038543
Brazil,9968.5,100038543
Brazil,2722,100038543
Brazil,48189.5,100038543
Brazil,51897.5,100038543
Brazil,15231,100038543
Brazil,9049,100038543
Brazil,51509,100038543
Brazil,64428,100038543
Brazil,980588,100038543
Brazil,164149.5,100038543
Brazil,203339.5,100038543
Brazil,39761.5,100038543
Brazil,46818.5,100038543
Brazil,31661,100038543
Brazil,38472,100038543
Brazil,78532,100038543
Brazil,27115,100038543
Brazil,78735,100038543
Brazil,956,100038543
Brazil,50444,100038543
Brazil,215793.5,100038543
Brazil,86865,100038543
Brazil,234807,100038543
Brazil,25753,100038543
Brazil,1612,100038543
Brazil,26983,100038543
Brazil,8961,100038543
Brazil,26020,100038543
Brazil,102519,100038543
Brazil,496035,100038543
Brazil,183085.5,100038543
Brazil,28126.5,100038543
Brazil,15820,100038543
Brazil,125699,100038543
Brazil,47694.5,100038543
Brazil,177115,100038543
Brazil,131524.5,100038543
Brazil,193060.5,100038543
Brazil,26375,100038543
Brazil,13176,100038543
Brazil,48079.5,100038543
Brazil,18633,100038543
Brazil,86413,100038543
Brazil,378943,100038543
Brazil,202294,100038543
Brazil,587765.5,100038543
Brazil,43344,100038543
Brazil,1947,100038543
Brazil,742413.5,100038543
Brazil,1060201.5,100038543
Brazil,307929.5,100038543
Brazil,23602.5,100038543
Brazil,281149.5,100038543
Brazil,107115,100038543
Brazil,238732.5,100038543
Brazil,257642,100038543
Brazil,524692.5,100038543
Brazil,289534.5,100038543
Brazil,9273,100038543
Brazil,70035.5,100038543
Brazil,3974112,100038543
Brazil,300022,100038543
Brazil,484862,100038543
Brazil,27139,100038543
Brazil,40466,100038543
Brazil,603143.5,100038543
Brazil,299270,100038543
Brazil,377580.5,100038543
Brazil,271321.5,100038543
Brazil,746860.5,100038543
Brazil,1000215.5,100038543
Brazil,272320.5,100038543
Brazil,86245.5,100038543
Brazil,742413.5,100038543
Brazil,925521.5,100038543
Brazil,1911277,100038543
Brazil,561071.5,100038543
Brazil,520774,100038543
Brazil,227817.5,100038543
Brazil,56862,100038543
Brazil,1636622,100038543
Brazil,134640,100038543
Brazil,209737.5,100038543
Brazil,166182,100038543
Brazil,63231,100038543
Brazil,65016,100038543
Brazil,687723,100038543
Brazil,568783,100038543
Brazil,449194.5,100038543
Brazil,202299.5,100038543
Brazil,433781.5,100038543
Brazil,1787368.5,100038543
Brazil,3139979.5,100038543
Brazil,2644870.5,100038543
Brazil,2291430,100038543
Brazil,2958717.5,100038543
Brazil,3081422.5,100038543
Brazil,1596597.5,100038543
Brazil,2564549,100038543
Brazil,6879087.5,100038543
Brazil,14433147.5,100038543
Brunei,218250,218250
Bulgaria,42211,2866890.5
Bulgaria,47445,2866890.5
Bulgaria,38285,2866890.5
Bulgaria,87346.5,2866890.5
Bulgaria,319089.5,2866890.5
Bulgaria,80625,2866890.5
Bulgaria,68287,2866890.5
Bulgaria,75487.5,2866890.5
Bulgaria,72805,2866890.5
Bulgaria,128315.5,2866890.5
Bulgaria,110445.5,2866890.5
Bulgaria,53115,2866890.5
Bulgaria,49676.5,2866890.5
Bulgaria,73813,2866890.5
Bulgaria,245522,2866890.5
Bulgaria,170254,2866890.5
Bulgaria,174254,2866890.5
Bulgaria,1029913.5,2866890.5
Burkina Faso,33910,2159363
Burkina Faso,18632,2159363
Burkina Faso,10385,2159363
Burkina Faso,29048,2159363
Burkina Faso,45341,2159363
Burkina Faso,6691,2159363
Burkina Faso,22223,2159363
Burkina Faso,17590,2159363
Burkina Faso,30137,2159363
Burkina Faso,12703,2159363
Burkina Faso,22904,2159363
Burkina Faso,37535,2159363
Burkina Faso,26884,2159363
Burkina Faso,3837,2159363
Burkina Faso,17489,2159363
Burkina Faso,23892,2159363
Burkina Faso,32052,2159363
Burkina Faso,17924,2159363
Burkina Faso,15173,2159363
Burkina Faso,12732,2159363
Burkina Faso,28023,2159363
Burkina Faso,9854,2159363
Burkina Faso,37806,2159363
Burkina Faso,3273,2159363
Burkina Faso,26013,2159363
Burkina Faso,85339,2159363
Burkina Faso,70300,2159363
Burkina Faso,39623,2159363
Burkina Faso,37883,2159363
Burkina Faso,45903.5,2159363
Burkina Faso,346035,2159363
Burkina Faso,992228.5,2159363
Burundi,6585,620093.5
Burundi,10705,620093.5
Burundi,20893,620093.5
Burundi,38458,620093.5
Burundi,12728,620093.5
Burundi,19443,620093.5
Burundi,19642,620093.5
Burundi,21506,620093.5
Burundi,6083,620093.5
Burundi,18041,620093.5
Burundi,20066.5,620093.5
Burundi,71076,620093.5
Burundi,23167,620093.5
Burundi,331700,620093.5
Cambodia,33231,2258091
Cambodia,19951,2258091
Cambodia,74000,2258091
Cambodia,24380,2258091
Cambodia,29665,2258091
Cambodia,19975,2258091
Cambodia,7944,2258091
Cambodia,19205,2258091
Cambodia,23956,2258091
Cambodia,36760,2258091
Cambodia,30285,2258091
Cambodia,32961,2258091
Cambodia,72491.5,2258091
Cambodia,65817,2258091
Cambodia,36398,2258091
Cambodia,15264,2258091
Cambodia,152608.5,2258091
Cambodia,97199,2258091
Cambodia,1466000,2258091
Cameroon,90088,5904854
Cameroon,86916.5,5904854
Cameroon,64399,5904854
Cameroon,290768,5904854
Cameroon,131122,5904854
Cameroon,5798,5904854
Cameroon,142290,5904854
Cameroon,31473,5904854
Cameroon,105069,5904854
Cameroon,109506.5,5904854
Cameroon,42601,5904854
Cameroon,89728,5904854
Cameroon,41201,5904854
Cameroon,53501.5,5904854
Cameroon,14102,5904854
Cameroon,153286.5,5904854
Cameroon,7698,5904854
Cameroon,42271,5904854
Cameroon,11455.5,5904854
Cameroon,54864.5,5904854
Cameroon,134322.5,5904854
Cameroon,22096,5904854
Cameroon,5846,5904854
Cameroon,83319,5904854
Cameroon,3950,5904854
Cameroon,1622041,5904854
Cameroon,83687.5,5904854
Cameroon,419567,5904854
Cameroon,365436.5,5904854
Cameroon,260656,5904854
Cameroon,1335793.5,5904854
Canada,9819.5,19827150
Canada,522.5,19827150
Canada,431,19827150
Canada,2316,19827150
Canada,10,19827150
Canada,4226,19827150
Canada,9302.5,19827150
Canada,3427,19827150
Canada,152,19827150
Canada,15747,19827150
Canada,10077,19827150
Canada,5745.5,19827150
Canada,5449.5,19827150
Canada,2952.5,19827150
Canada,11562.5,19827150
Canada,200,19827150
Canada,4816,19827150
Canada,17990,19827150
Canada,14772,19827150
Canada,51942,19827150
Canada,654,19827150
Canada,102,19827150
Canada,3774,19827150
Canada,393.5,19827150
Canada,294,19827150
Canada,175,19827150
Canada,22625,19827150
Canada,33830.5,19827150
Canada,8732,19827150
Canada,1416.5,19827150
Canada,1290,19827150
Canada,43990,19827150
Canada,113585,19827150
Canada,79752,19827150
Canada,349476,19827150
Canada,340900,19827150
Canada,413056.5,19827150
Canada,5203,19827150
Canada,25172,19827150
Canada,10,19827150
Canada,263,19827150
Canada,16403,19827150
Canada,56806,19827150
Canada,134549.5,19827150
Canada,1475,19827150
Canada,8808,19827150
Canada,722,19827150
Canada,335,19827150
Canada,471,19827150
Canada,106,19827150
Canada,10475.5,19827150
Canada,40066.5,19827150
Canada,66693.5,19827150
Canada,3961,19827150
Canada,24312.5,19827150
Canada,6366.5,19827150
Canada,19883.5,19827150
Canada,4331,19827150
Canada,8631.5,19827150
Canada,852,19827150
Canada,3953,19827150
Canada,817,19827150
Canada,442,19827150
Canada,4309.5,19827150
Canada,197,19827150
Canada,1655,19827150
Canada,9668,19827150
Canada,2500,19827150
Canada,870,19827150
Canada,184,19827150
Canada,14377.5,19827150
Canada,14804.5,19827150
Canada,2130,19827150
Canada,4316,19827150
Canada,5081.5,19827150
Canada,1909,19827150
Canada,64594,19827150
Canada,13453.5,19827150
Canada,1248,19827150
Canada,2399.5,19827150
Canada,3222,19827150
Canada,1400,19827150
Canada,538,19827150
Canada,29941.5,19827150
Canada,2295,19827150
Canada,82698,19827150
Canada,13788,19827150
Canada,151683,19827150
Canada,10676.5,19827150
Canada,34035,19827150
Canada,10796,19827150
Canada,2893,19827150
Canada,7999.5,19827150
Canada,7600.5,19827150
Canada,2633,19827150
Canada,303,19827150
Canada,834,19827150
Canada,1584,19827150
Canada,650,19827150
Canada,1069,19827150
Canada,73,19827150
Canada,30812,19827150
Canada,1595,19827150
Canada,2663,19827150
Canada,2174,19827150
Canada,4894.5,19827150
Canada,4627,19827150
Canada,4570,19827150
Canada,1765,19827150
Canada,3743,19827150
Canada,277,19827150
Canada,47601.5,19827150
Canada,108297.5,19827150
Canada,150886.5,19827150
Canada,6787,19827150
Canada,2182,19827150
Canada,1372,19827150
Canada,4441,19827150
Canada,1204,19827150
Canada,3625,19827150
Canada,35584,19827150
Canada,26149,19827150
Canada,37963,19827150
Canada,284,19827150
Canada,2645,19827150
Canada,549,19827150
Canada,41751.5,19827150
Canada,1574.5,19827150
Canada,11642,19827150
Canada,15551,19827150
Canada,270,19827150
Canada,71153,19827150
Canada,17894,19827150
Canada,2553,19827150
Canada,5871,19827150
Canada,3759,19827150
Canada,3000.5,19827150
Canada,6666,19827150
Canada,1063,19827150
Canada,224,19827150
Canada,3232,19827150
Canada,685,19827150
Canada,452,19827150
Canada,75,19827150
Canada,448,19827150
Canada,398,19827150
Canada,278,19827150
Canada,482,19827150
Canada,1281,19827150
Canada,15721.5,19827150
Canada,29643.5,19827150
Canada,28946,19827150
Canada,110207.5,19827150
Canada,1320,19827150
Canada,449,19827150
Canada,7862,19827150
Canada,1802,19827150
Canada,620501,19827150
Canada,265068.5,19827150
Canada,118051,19827150
Canada,25686,19827150
Canada,19742,19827150
Canada,5500,19827150
Canada,6197.5,19827150
Canada,8747.5,19827150
Canada,4928.5,19827150
Canada,89,19827150
Canada,31436.5,19827150
Canada,3504.5,19827150
Canada,58382,19827150
Canada,74225,19827150
Canada,6897,19827150
Canada,41153.5,19827150
Canada,5841.5,19827150
Canada,68671,19827150
Canada,12361,19827150
Canada,64132.5,19827150
Canada,6315,19827150
Canada,1549,19827150
Canada,1326,19827150
Canada,385,19827150
Canada,1109,19827150
Canada,23,19827150
Canada,97.5,19827150
Canada,0,19827150
Canada,2403,19827150
Canada,448,19827150
Canada,283,19827150
Canada,3022,19827150
Canada,899.5,19827150
Canada,802,19827150
Canada,120,19827150
Canada,1725,19827150
Canada,119182,19827150
Canada,10852,19827150
Canada,3504,19827150
Canada,588,19827150
Canada,13126.5,19827150
Canada,20625,19827150
Canada,156,19827150
Canada,1597,19827150
Canada,53940,19827150
Canada,89051,19827150
Canada,44525,19827150
Canada,5303.5,19827150
Canada,7433,19827150
Canada,3345,19827150
Canada,505,19827150
Canada,124,19827150
Canada,2762,19827150
Canada,13097,19827150
Canada,27326,19827150
Canada,518,19827150
Canada,21863,19827150
Canada,5014.5,19827150
Canada,18089,19827150
Canada,6124,19827150
Canada,1477,19827150
Canada,1302,19827150
Canada,374,19827150
Canada,1868,19827150
Canada,774,19827150
Canada,1612,19827150
Canada,1319,19827150
Canada,33937.5,19827150
Canada,45988.5,19827150
Canada,1243,19827150
Canada,1273,19827150
Canada,37538,19827150
Canada,8840,19827150
Canada,603688,19827150
Canada,961.5,19827150
Canada,176183,19827150
Canada,194075.5,19827150
Canada,1012661,19827150
Canada,14708,19827150
Canada,270491.5,19827150
Canada,604,19827150
Canada,239.5,19827150
Canada,874,19827150
Canada,18658.5,19827150
Canada,597,19827150
Canada,23274,19827150
Canada,978564.5,19827150
Canada,125,19827150
Canada,98354,19827150
Canada,576386,19827150
Canada,290992.5,19827150
Canada,115325.5,19827150
Canada,1151,19827150
Canada,36847.5,19827150
Canada,885195.5,19827150
Canada,3017278,19827150
Canada,1458415,19827150
Canada,4573710.5,19827150
Cape Verde,62962,164073.5
Cape Verde,101111.5,164073.5
Cayman Islands,2770.5,2770.5
Central African Republic,19431,1236792.5
Central African Republic,43566,1236792.5
Central African Republic,32298,1236792.5
Central African Republic,25440.5,1236792.5
Central African Republic,42673.5,1236792.5
Central African Republic,19239,1236792.5
Central African Republic,409.5,1236792.5
Central African Republic,25301,1236792.5
Central African Republic,26304.5,1236792.5
Central African Republic,45246,1236792.5
Central African Republic,5641,1236792.5
Central African Republic,3424.5,1236792.5
Central African Republic,28601,1236792.5
Central African Republic,7287,1236792.5
Central African Republic,60605,1236792.5
Central African Republic,24985.5,1236792.5
Central African Republic,31476.5,1236792.5
Central African Republic,47322.5,1236792.5
Central African Republic,7355.5,1236792.5
Central African Republic,12837,1236792.5
Central African Republic,727348,1236792.5
Chad,19382,1611846
Chad,204,1611846
Chad,3303,1611846
Chad,24723.5,1611846
Chad,11582.5,1611846
Chad,27763,1611846
Chad,26966.5,1611846
Chad,17835,1611846
Chad,112229.5,1611846
Chad,69378.5,1611846
Chad,448,1611846
Chad,13400,1611846
Chad,15040,1611846
Chad,6682.5,1611846
Chad,135862,1611846
Chad,29664,1611846
Chad,145936,1611846
Chad,835193.5,1611846
Chad,116252.5,1611846
Chile,358,8929071.5
Chile,20,8929071.5
Chile,11941,8929071.5
Chile,2370,8929071.5
Chile,10733,8929071.5
Chile,5134,8929071.5
Chile,243950,8929071.5
Chile,49256.5,8929071.5
Chile,399042.5,8929071.5
Chile,25761,8929071.5
Chile,73732.5,8929071.5
Chile,13322.5,8929071.5
Chile,8653.5,8929071.5
Chile,16818,8929071.5
Chile,2293,8929071.5
Chile,8519.5,8929071.5
Chile,38384.5,8929071.5
Chile,11307.5,8929071.5
Chile,22843,8929071.5
Chile,13059.5,8929071.5
Chile,78594.5,8929071.5
Chile,270521,8929071.5
Chile,6529,8929071.5
Chile,22352.5,8929071.5
Chile,3494,8929071.5
Chile,11603,8929071.5
Chile,60746,8929071.5
Chile,19569,8929071.5
Chile,6933.5,8929071.5
Chile,25184.5,8929071.5
Chile,381,8929071.5
Chile,75275,8929071.5
Chile,24155,8929071.5
Chile,4441,8929071.5
Chile,10,8929071.5
Chile,10830,8929071.5
Chile,378,8929071.5
Chile,2558,8929071.5
Chile,18137,8929071.5
Chile,10259,8929071.5
Chile,159082.5,8929071.5
Chile,13496,8929071.5
Chile,24578,8929071.5
Chile,16739.5,8929071.5
Chile,53135,8929071.5
Chile,94971.5,8929071.5
Chile,17989.5,8929071.5
Chile,8592,8929071.5
Chile,12813,8929071.5
Chile,32702,8929071.5
Chile,16624.5,8929071.5
Chile,7029,8929071.5
Chile,26902.5,8929071.5
Chile,175,8929071.5
Chile,8067,8929071.5
Chile,10393,8929071.5
Chile,2381,8929071.5
Chile,252015,8929071.5
Chile,22355.5,8929071.5
Chile,134336.5,8929071.5
Chile,2041,8929071.5
Chile,8947.5,8929071.5
Chile,37876.5,8929071.5
Chile,13543,8929071.5
Chile,72984,8929071.5
Chile,149874,8929071.5
Chile,222981.5,8929071.5
Chile,144952,8929071.5
Chile,24241,8929071.5
Chile,186283.5,8929071.5
Chile,108074.5,8929071.5
Chile,43221,8929071.5
Chile,178446.5,8929071.5
Chile,117316.5,8929071.5
Chile,151290,8929071.5
Chile,135334.5,8929071.5
Chile,106296,8929071.5
Chile,223012,8929071.5
Chile,295539,8929071.5
Chile,434969,8929071.5
Chile,146509,8929071.5
Chile,550864,8929071.5
Chile,167341.5,8929071.5
Chile,2883305.5,8929071.5
China,233097,293130137
China,368478.5,293130137
China,415000,293130137
China,104941.5,293130137
China,289201,293130137
China,424787,293130137
China,10000,293130137
China,109696,293130137
China,851801.5,293130137
China,653823.5,293130137
China,92008,293130137
China,509390,293130137
China,71198,293130137
China,6618,293130137
China,152194,293130137
China,126058,293130137
China,303341,293130137
China,254370,293130137
China,456356,293130137
China,391583.5,293130137
China,417356,293130137
China,191757,293130137
China,303217.5,293130137
China,881963.5,293130137
China,270581,293130137
China,962656,293130137
China,539715,293130137
China,202348,293130137
China,174580.5,293130137
China,84795.5,293130137
China,46703.5,293130137
China,27227,293130137
China,330000,293130137
China,407848.5,293130137
China,42849,293130137
China,18831,293130137
China,40128,293130137
China,135128,293130137
China,23776,293130137
China,39954,293130137
China,181402,293130137
China,60955,293130137
China,24317,293130137
China,277671.5,293130137
China,53206,293130137
China,52679.5,293130137
China,57456.5,293130137
China,66426.5,293130137
China,355037,293130137
China,157706,293130137
China,17886,293130137
China,67826,293130137
China,141670,293130137
China,7642,293130137
China,173186,293130137
China,31109,293130137
China,47062,293130137
China,567289,293130137
China,3275189.5,293130137
China,104441.5,293130137
China,49168,293130137
China,372410.5,293130137
China,56889.5,293130137
China,367896,293130137
China,2434799.5,293130137
China,376558,293130137
China,81761.5,293130137
China,87458,293130137
China,192364,293130137
China,189623.5,293130137
China,141993,293130137
China,437710,293130137
China,1000121,293130137
China,170023,293130137
China,751181.5,293130137
China,279571,293130137
China,269280.5,293130137
China,706717,293130137
China,420984.5,293130137
China,148233,293130137
China,532419,293130137
China,1217715,293130137
China,5250,293130137
China,178863.5,293130137
China,32494,293130137
China,60000,293130137
China,140092,293130137
China,172321,293130137
China,408068.5,293130137
China,216805,293130137
China,520000,293130137
China,77178,293130137
China,706000,293130137
China,145885.5,293130137
China,400000,293130137
China,198212.5,293130137
China,177099,293130137
China,160437,293130137
China,169027.5,293130137
China,133558,293130137
China,178453,293130137
China,251017.5,293130137
China,113907,293130137
China,2183454,293130137
China,897480.5,293130137
China,340000,293130137
China,60542,293130137
China,52500,293130137
China,162725,293130137
China,108396,293130137
China,652604,293130137
China,5170,293130137
China,377629,293130137
